1581431503.381, 1, -7.44, -1.7, 3.17, -24.63, -25.44, -10.63, 1.74, -0.71, -0.09, 355.62, -69.56, 16.75
1581431503.431, 1, -7.35, -1.47, 3.35, -15.44, -20.44, -7.19, 1.81, -0.44, 0.01, 355.5, -69.12, 17.19
1581431503.431, 1, -7.32, -0.94, 3.5, -12.0, -12.44, -5.62, 1.82, 0.12, 0.12, 355.44, -68.81, 17.5
1581431503.431, 1, -7.68, -0.81, 3.61, -11.12, -4.37, -7.06, 1.45, 0.28, 0.22, 355.44, -68.62, 17.94
1581431503.472, 1, -8.09, -0.82, 4.01, -14.31, 0.5, -8.38, 1.03, 0.31, 0.62, 355.37, -68.56, 18.56
1581431503.472, 1, -8.22, -0.77, 4.04, -16.94, 4.81, -8.69, 0.78, 0.53, 0.66, 355.31, -68.56, 19.31
1581431503.517, 1, -8.34, -0.46, 4.09, -15.38, 5.19, -6.25, 0.88, 1.08, 1.14, 355.25, -68.62, 19.81
1581431503.517, 1, -8.18, -0.03, 4.51, -5.25, -4.94, 5.19, 0.94, 1.17, 1.15, 355.12, -68.62, 19.69
1581431503.565, 1, -7.51, -0.12, 3.61, -15.38, -14.69, 13.19, 1.56, 0.55, -0.08, 354.44, -68.37, 19.06
1581431503.565, 1, -8.29, -1.01, 3.57, -38.88, 1.0, 11.31, 0.82, 0.16, 0.17, 354.06, -68.44, 19.19
1581431503.565, 1, -10.05, -2.47, 4.19, -42.44, 7.0, -4.31, -0.92, -1.24, 0.83, 353.5, -68.56, 20.06
1581431503.609, 1, -10.88, -3.67, 4.72, -23.56, 8.0, -18.81, -1.75, -2.35, 1.39, 353.56, -68.62, 22.13
1581431503.609, 1, -10.34, -2.86, 3.84, 11.44, 9.31, -12.75, -1.2, -1.5, 0.54, 353.81, -68.62, 22.37
1581431503.659, 1, -11.6, -3.11, 3.0, 11.38, -3.5, -0.75, -2.47, -1.75, -0.29, 354.0, -68.62, 22.25
1581431503.659, 1, -12.88, -2.52, 3.55, 35.44, -32.06, -17.12, -3.78, -1.17, 0.16, 354.56, -68.12, 21.75
1581431503.659, 1, -11.06, -2.49, 2.68, 51.88, -17.06, -28.25, -2.0, -1.1, -0.79, 355.75, -67.5, 21.62
1581431503.703, 1, -10.25, -2.16, 4.38, 18.44, -43.0, -3.06, 0.63, 0.2, 3.04, 356.19, -66.81, 21.0
1581431503.703, 1, -7.7, -1.01, 6.05, 6.56, -56.13, 7.06, 1.27, 0.35, 2.37, 356.13, -66.31, 20.37
1581431503.752, 1, -7.11, -1.0, 4.86, -11.94, -27.56, 14.31, 1.82, 0.33, 1.06, 355.44, -65.75, 19.25
1581431503.752, 1, -10.3, -1.94, 3.48, -20.88, 17.81, 8.69, -1.34, -0.61, -0.27, 355.12, -66.19, 19.75
1581431503.752, 1, -11.0, -3.14, 2.68, -16.81, 32.38, -6.81, -2.01, -1.78, -0.98, 355.12, -66.44, 20.31
1581431503.796, 1, -9.81, -2.81, 2.04, -13.56, 33.5, -11.0, -0.78, -1.4, -1.5, 355.19, -67.0, 21.62
1581431503.796, 1, -7.59, -2.14, 2.19, -19.25, 27.37, -4.5, 1.46, -0.69, -1.27, 355.19, -67.44, 22.69
1581431503.844, 1, -6.75, -1.92, 1.87, -29.25, 28.56, 0.56, 2.33, -0.44, -1.49, 354.87, -67.94, 23.81
1581431503.844, 1, -6.71, -2.05, 1.56, -32.81, 21.25, 0.88, 1.75, -1.22, -1.78, 354.5, -68.37, 24.81
1581431503.844, 1, -7.89, -3.14, 1.5, -32.63, 14.06, -1.81, 1.23, -1.6, -1.73, 354.13, -68.56, 25.88
1581431503.889, 1, -8.71, -3.7, 1.67, -28.38, 2.0, -10.19, 0.41, -2.1, -1.53, 354.0, -68.44, 26.87
1581431503.889, 1, -9.2, -3.5, 2.3, -16.75, -2.69, -13.88, -0.09, -1.84, -0.9, 354.06, -68.31, 27.62
1581431503.942, 1, -9.1, -3.16, 2.63, -2.69, 0.94, -7.87, 0.0, -1.47, -0.57, 354.13, -68.25, 27.87
1581431503.942, 1, -9.08, -2.85, 2.61, 7.37, 8.94, 5.62, 0.03, -1.16, -0.57, 354.19, -68.37, 27.81
1581431503.942, 1, -9.09, -2.46, 2.71, 13.81, 17.5, 19.06, 0.05, -0.84, -0.43, 354.06, -68.81, 27.19
1581431503.993, 1, -8.79, -1.53, 2.49, 15.13, 20.31, 21.62, 0.38, 0.0, -0.59, 353.94, -69.37, 26.37
1581431503.993, 1, -8.75, -0.92, 2.24, 16.56, 24.44, 17.69, 0.45, 0.53, -0.77, 353.81, -69.94, 25.75
1581431504.035, 1, -8.82, -0.81, 2.15, 15.94, 25.44, 13.25, 0.35, 0.65, -0.89, 353.88, -70.44, 25.62
1581431504.035, 1, -8.93, -0.72, 1.96, 10.38, 23.94, 3.56, 0.02, 0.58, -0.94, 354.06, -70.81, 25.94
1581431504.035, 1, -9.34, -0.91, 2.11, 2.94, 20.37, -4.62, -0.07, 0.4, -0.53, 354.25, -71.12, 26.69
1581431504.079, 1, -9.35, -1.13, 2.44, -7.19, 12.5, -10.13, -0.07, 0.31, -0.36, 354.31, -71.19, 27.19
1581431504.079, 1, -9.35, -1.56, 2.51, -9.56, 11.38, -9.94, -0.06, -0.07, -0.24, 354.38, -71.31, 28.19
1581431504.133, 1, -9.45, -1.59, 2.63, -10.63, 13.13, -7.62, -0.15, -0.07, -0.08, 354.44, -71.44, 29.19
1581431504.133, 1, -9.52, -1.56, 2.51, -10.75, 14.06, -4.69, -0.21, -0.02, -0.15, 354.44, -71.62, 30.06
1581431504.133, 1, -9.45, -1.58, 2.29, -12.69, 12.13, -4.87, -0.13, -0.01, -0.32, 354.38, -71.81, 30.94
1581431504.182, 1, -9.17, -1.62, 2.32, -13.31, 10.69, -5.37, 0.29, -0.05, -0.22, 354.31, -71.94, 31.81
1581431504.182, 1, -8.96, -1.72, 2.45, -14.31, 9.63, -6.44, 0.3, -0.16, -0.07, 354.25, -72.0, 32.81
1581431504.182, 1, -9.28, -1.78, 2.38, -14.38, 8.75, -10.5, 0.04, -0.12, -0.13, 354.25, -72.0, 33.88
1581431504.226, 1, -9.11, -1.78, 2.41, -12.81, 7.87, -11.44, 0.21, -0.07, -0.07, 354.31, -72.0, 34.44
1581431504.226, 1, -8.99, -1.72, 2.33, -9.75, 6.25, -12.94, 0.32, 0.03, -0.13, 354.44, -72.0, 35.5
1581431504.292, 1, -8.86, -1.46, 2.44, -7.19, 3.56, -12.19, 0.45, 0.33, 0.0, 354.56, -71.94, 36.38
1581431504.292, 1, -8.73, -1.15, 2.39, -5.25, 1.12, -10.13, 0.58, 0.68, -0.04, 354.69, -71.81, 37.06
1581431504.292, 1, -8.69, -1.11, 2.12, -4.62, 2.0, -8.56, 0.54, 0.72, -0.4, 354.81, -71.75, 37.63
1581431504.352, 1, -9.39, -1.32, 2.01, -5.44, 2.94, -8.5, -0.49, 0.44, -0.34, 354.87, -71.69, 38.25
1581431504.352, 1, -10.04, -1.56, 2.05, -6.31, -0.19, -10.63, -0.82, 0.42, -0.44, 355.0, -71.5, 38.88
1581431504.352, 1, -9.85, -1.55, 2.14, -3.19, -5.75, -17.37, -0.56, 0.42, -0.28, 355.31, -71.19, 39.5
1581431504.352, 1, -9.34, -1.78, 2.25, -2.75, -9.0, -20.5, -0.07, 0.26, -0.19, 355.5, -71.0, 39.81
1581431504.394, 1, -8.93, -2.01, 2.3, -0.81, -8.75, -19.56, 0.31, 0.09, -0.17, 355.81, -70.62, 40.38
1581431504.394, 1, -8.84, -2.01, 2.7, 0.37, -7.19, -16.31, 0.38, 0.15, 0.2, 356.13, -70.25, 40.81
1581431504.440, 1, -8.95, -2.12, 2.97, 0.0, -6.31, -11.63, 0.26, 0.07, 0.44, 356.38, -70.0, 41.06
1581431504.440, 1, -9.22, -2.71, 3.23, 2.87, -1.12, -4.81, -0.01, -0.49, 0.7, 356.5, -69.87, 41.25
1581431504.440, 1, -10.1, -2.77, 3.2, 6.62, 1.12, -3.75, -0.89, -0.54, 0.67, 356.69, -69.87, 41.25
1581431504.483, 1, -10.68, -2.3, 3.03, 16.69, 9.81, 5.12, -1.46, -0.1, 0.51, 356.87, -70.19, 41.0
1581431504.483, 1, -10.81, -1.28, 2.18, 24.0, 21.44, 12.44, -1.57, 0.86, -0.29, 357.0, -70.69, 40.88
1581431504.526, 1, -10.86, -1.03, 1.98, 17.56, 31.31, 18.56, -1.58, 1.04, -0.41, 357.0, -71.06, 40.88
1581431504.526, 1, -10.99, -1.24, 1.45, 7.87, 35.13, 21.25, -1.67, 0.76, -0.84, 356.87, -71.81, 41.06
1581431504.572, 1, -11.14, -1.98, 1.38, -5.5, 33.63, 24.12, -1.78, -0.04, -0.8, 356.5, -72.62, 41.44
1581431504.572, 1, -10.78, -3.68, 0.95, -11.38, 29.94, 25.12, -1.39, -1.82, -1.13, 355.94, -73.37, 41.69
1581431504.572, 1, -9.71, -4.3, 0.73, 0.5, 33.88, 19.44, -0.27, -2.51, -1.25, 355.56, -74.12, 42.19
1581431504.617, 1, -9.01, -4.31, 0.91, 14.75, 26.87, 18.37, 2.24, -2.66, -0.29, 355.5, -74.81, 42.44
1581431504.617, 1, -6.29, -4.27, 1.51, 22.56, 16.94, 20.44, 3.84, -2.54, -0.42, 355.5, -75.31, 41.44
1581431504.671, 1, -5.62, -3.81, 1.93, 34.31, 11.06, 27.25, 3.27, -1.92, 0.29, 355.5, -75.81, 39.56
1581431504.671, 1, -7.0, -3.05, 2.21, 38.44, 2.0, 34.81, 2.51, -1.59, 0.36, 355.5, -76.06, 38.19
1581431504.671, 1, -10.24, -2.09, 2.29, 38.63, -18.44, 36.13, -0.72, -0.77, 0.37, 355.37, -76.25, 34.5
1581431504.715, 1, -12.26, -1.52, 2.53, 37.38, -34.06, 29.19, -2.74, -0.33, 0.5, 355.31, -76.06, 30.37
1581431504.715, 1, -12.02, -0.4, 2.38, 26.06, -45.81, 21.37, -2.52, 0.69, 0.2, 355.25, -75.56, 26.69
1581431504.761, 1, -11.12, -0.45, 2.62, 11.81, -44.56, 18.37, -1.65, 0.57, 0.29, 355.0, -74.87, 23.69
1581431504.761, 1, -9.69, -0.94, 2.43, -5.06, -39.0, 14.56, -0.25, 0.03, -0.02, 354.63, -74.31, 21.62
1581431504.761, 1, -9.35, -1.07, 2.48, -19.44, -28.25, 16.44, 0.14, -0.26, 0.16, 354.06, -73.81, 20.19
1581431504.805, 1, -9.17, -1.47, 2.86, -24.06, -30.62, 17.69, 0.48, -0.91, 0.12, 353.25, -73.31, 18.87
1581431504.805, 1, -8.82, -1.98, 2.79, -30.75, -43.06, 15.13, 0.55, -1.08, 0.07, 352.5, -72.62, 17.75
1581431504.854, 1, -8.3, -2.17, 2.51, -29.37, -40.88, 6.69, 1.03, -1.27, -0.32, 352.0, -71.94, 17.37
1581431504.854, 1, -8.22, -2.36, 2.66, -25.88, -34.0, -2.87, 1.07, -1.44, -0.28, 351.81, -71.56, 17.44
1581431504.854, 1, -8.32, -2.31, 2.42, -18.25, -31.62, -9.63, 0.94, -1.34, -0.62, 351.62, -70.94, 17.69
1581431504.917, 1, -8.5, -2.06, 2.68, -5.06, -20.44, -13.13, 0.73, -1.04, -0.43, 351.69, -70.44, 18.12
1581431504.917, 1, -8.25, -1.53, 3.2, 3.75, -17.56, -14.0, 0.96, -0.46, 0.03, 352.0, -70.0, 18.5
1581431504.917, 1, -8.12, -1.22, 3.27, 6.19, -13.75, -9.75, 1.07, -0.13, 0.05, 352.25, -69.69, 18.69
1581431504.967, 1, -8.17, -1.1, 3.36, 4.75, -11.5, -8.75, 0.97, 0.21, 0.22, 352.44, -69.44, 18.87
1581431504.967, 1, -8.24, -0.77, 3.54, -0.81, -4.62, -10.69, 0.93, 0.36, 0.28, 352.62, -69.31, 19.44
1581431504.967, 1, -8.26, -0.58, 3.59, -3.0, 3.37, -13.38, 0.91, 0.58, 0.34, 352.87, -69.31, 20.25
1581431505.011, 1, -8.05, -0.32, 3.81, -7.87, 8.56, -14.75, 1.11, 0.9, 0.58, 352.94, -69.31, 20.75
1581431505.011, 1, -7.95, -0.15, 3.72, -10.75, 11.19, -8.69, 1.23, 1.11, 0.53, 353.06, -69.44, 21.69
1581431505.054, 1, -8.08, -0.48, 3.3, -16.75, 14.13, -0.62, 1.1, 0.8, 0.16, 352.94, -69.69, 22.37
1581431505.054, 1, -9.02, -2.0, 3.17, -28.44, 11.25, 0.56, 0.18, -0.68, 0.08, 352.56, -69.94, 23.06
1581431505.097, 1, -9.65, -3.46, 3.05, -38.25, 6.75, -6.87, -0.43, -2.09, 0.0, 352.19, -70.0, 24.19
1581431505.097, 1, -10.28, -4.89, 4.01, -29.87, 8.63, -18.06, -1.06, -3.43, 1.0, 352.06, -70.0, 25.75
1581431505.097, 1, -10.42, -4.44, 4.7, -12.44, 12.25, -21.5, -0.97, -1.69, 2.1, 352.44, -70.06, 27.0
1581431505.143, 1, -9.59, -2.02, 5.11, 36.94, 11.63, -9.06, 0.54, 1.46, 2.31, 353.19, -70.19, 26.5
1581431505.143, 1, -8.61, 0.91, 5.04, 52.62, 1.62, 13.19, 0.62, 2.34, 2.06, 353.37, -70.25, 25.69
1581431505.186, 1, -9.09, 1.64, 4.56, 21.75, -13.44, 23.31, 0.13, 2.98, 1.54, 353.37, -70.25, 23.75
1581431505.186, 1, -12.23, 1.53, 3.42, -26.37, -16.81, 11.69, -3.01, 2.83, 0.35, 352.56, -70.0, 23.19
1581431505.232, 1, -13.6, 0.24, 3.96, -38.56, -9.0, -12.06, -4.39, 1.6, 0.87, 352.44, -69.87, 23.75
1581431505.232, 1, -10.07, -3.49, 3.23, -45.25, -17.56, -22.13, -0.89, -2.01, 0.12, 352.25, -69.44, 25.31
1581431505.232, 1, -10.46, -5.71, 3.98, -45.94, -31.94, -14.19, -1.32, -4.14, 0.81, 351.81, -68.75, 26.31
1581431505.273, 1, -10.3, -4.82, 3.98, -13.19, -32.56, -11.44, -1.2, -3.19, 0.71, 351.62, -68.06, 26.5
1581431505.273, 1, -9.61, -3.58, 4.12, 24.25, -21.69, -3.19, 1.86, -0.25, 0.88, 351.94, -67.62, 26.0
1581431505.326, 1, -6.35, -1.43, 4.2, 28.06, -15.38, 8.81, 2.7, 0.17, 0.81, 352.0, -67.5, 24.63
1581431505.326, 1, -6.25, -0.8, 3.87, 9.0, -3.94, 24.5, 2.81, 0.71, 0.45, 351.5, -67.69, 23.56
1581431505.326, 1, -8.26, -1.17, 2.47, -24.12, 15.06, 24.94, 0.82, 0.28, -0.89, 350.75, -68.19, 23.56
1581431505.370, 1, -10.02, -2.41, 1.23, -36.19, 22.69, 2.94, -0.9, -0.94, -2.05, 350.5, -68.37, 24.06
1581431505.370, 1, -10.73, -3.37, 1.04, -32.0, 16.12, -13.38, -1.59, -1.83, -2.17, 350.31, -68.62, 25.56
1581431505.419, 1, -8.88, -3.37, 1.1, -23.31, 2.69, -13.13, 0.25, -1.76, -2.08, 350.25, -68.62, 26.81
1581431505.419, 1, -7.65, -3.03, 1.92, -19.94, -11.94, -7.12, 1.46, -1.38, -1.26, 350.13, -68.44, 27.37
1581431505.419, 1, -7.67, -3.05, 1.92, -27.13, -22.81, -0.5, 0.8, -1.47, -0.99, 349.75, -68.06, 27.5
1581431505.466, 1, -8.78, -3.26, 2.35, -29.19, -22.13, 2.12, 0.29, -1.56, -0.91, 349.25, -67.69, 27.44
1581431505.466, 1, -9.32, -3.44, 2.31, -24.44, -15.56, 5.12, -0.26, -1.72, -1.0, 348.81, -67.56, 27.37
1581431505.516, 1, -9.42, -3.38, 2.3, -13.75, -2.69, 7.94, -0.26, -1.57, -0.8, 348.5, -67.62, 27.19
1581431505.516, 1, -9.22, -3.15, 2.68, 0.19, 5.94, 11.0, -0.15, -1.46, -0.62, 348.38, -67.69, 27.0
1581431505.516, 1, -8.93, -2.56, 2.7, 11.56, 14.0, 15.13, 0.16, -0.92, -0.57, 348.25, -68.25, 26.19
1581431505.563, 1, -8.81, -2.06, 2.53, 13.94, 19.87, 16.25, 0.31, -0.49, -0.68, 348.19, -68.5, 25.94
1581431505.563, 1, -8.84, -1.56, 2.18, 10.38, 23.44, 11.19, 0.31, -0.04, -0.97, 348.19, -69.0, 25.62
1581431505.608, 1, -8.8, -1.42, 1.93, 6.69, 22.25, 1.87, 0.37, 0.07, -1.15, 348.25, -69.44, 25.81
1581431505.608, 1, -8.66, -1.7, 2.0, -0.13, 19.94, -5.37, 0.53, -0.19, -1.02, 348.38, -69.81, 26.44
1581431505.608, 1, -8.64, -1.88, 2.03, -4.94, 16.19, -11.94, 0.54, -0.51, -0.96, 348.56, -70.0, 27.37
1581431505.652, 1, -8.77, -2.23, 2.23, -5.0, 16.31, -14.0, 0.39, -0.71, -0.63, 348.81, -70.12, 28.56
1581431505.652, 1, -8.95, -2.39, 2.3, -2.31, 17.81, -14.06, 0.27, -0.77, -0.59, 348.94, -70.25, 29.12
1581431505.710, 1, -9.36, -2.44, 2.23, 1.94, 17.0, -11.94, -0.12, -0.79, -0.6, 349.44, -70.5, 30.62
1581431505.710, 1, -9.24, -2.05, 2.32, 6.31, 16.62, -11.12, 0.0, -0.36, -0.46, 349.56, -70.56, 31.06
1581431505.710, 1, -9.19, -1.37, 2.54, 7.56, 15.56, -9.5, 0.05, 0.33, -0.2, 349.94, -70.75, 31.87
1581431505.755, 1, -9.37, -1.12, 2.42, 6.19, 13.62, -9.94, -0.1, 0.6, -0.27, 350.25, -70.87, 32.63
1581431505.755, 1, -9.32, -1.12, 2.48, 2.31, 10.38, -14.69, -0.06, 0.64, -0.18, 350.56, -70.87, 33.5
1581431505.755, 1, -9.27, -1.22, 2.51, 1.44, 4.37, -19.69, 0.05, 0.5, -0.23, 351.0, -70.81, 34.56
1581431505.799, 1, -8.84, -1.42, 2.65, 3.94, -2.94, -19.62, 0.56, 0.37, 0.19, 351.44, -70.56, 35.38
1581431505.799, 1, -8.61, -1.58, 3.08, 7.75, -6.19, -17.62, 0.62, 0.32, 0.41, 351.88, -70.25, 35.63
1581431505.842, 1, -8.55, -1.62, 3.23, 17.56, -10.94, -10.44, 0.66, 0.3, 0.51, 352.25, -70.0, 35.25
1581431505.842, 1, -8.7, -1.23, 2.86, 20.75, -8.13, -5.25, 0.5, 0.69, 0.11, 352.44, -69.87, 35.06
1581431505.891, 1, -9.28, -0.64, 2.03, 17.44, 2.5, -5.81, -0.07, 1.29, -0.73, 352.81, -69.81, 34.94
1581431505.891, 1, -9.59, -0.65, 2.02, 11.06, 7.37, -9.13, -0.38, 1.3, -0.73, 353.31, -69.81, 35.5
1581431505.891, 1, -10.16, -1.85, 3.31, 1.44, 2.5, -10.5, -0.96, 0.12, 0.56, 353.44, -69.75, 35.75
1581431505.936, 1, -10.31, -2.79, 3.56, -8.0, -3.31, -6.69, -1.11, -0.78, 0.81, 353.5, -69.62, 36.13
1581431505.936, 1, -10.09, -2.24, 4.09, -6.5, 10.75, 7.37, -0.88, -0.24, 1.37, 353.37, -69.75, 36.38
1581431505.984, 1, -10.71, -2.16, 3.25, 0.44, 21.44, 21.94, -1.47, -0.21, 0.59, 353.06, -70.31, 36.19
1581431505.984, 1, -11.32, -1.83, 1.99, -6.69, 24.06, 26.87, -2.19, -0.08, -1.0, 352.5, -71.0, 35.81
1581431505.984, 1, -11.67, -2.24, 1.1, -11.0, 24.19, 22.44, -2.38, -0.4, -1.43, 352.25, -71.31, 35.81
1581431506.026, 1, -11.84, -3.25, 0.87, -8.31, 23.12, 10.69, -2.52, -1.44, -1.58, 351.88, -72.0, 36.31
1581431506.026, 1, -10.78, -4.13, 1.21, 0.94, 11.75, 6.31, -1.45, -2.34, -1.19, 351.81, -72.19, 36.38
1581431506.077, 1, -8.64, -4.71, 1.85, 11.94, 6.87, 4.25, 0.69, -2.95, -0.54, 351.88, -72.31, 36.31
1581431506.077, 1, -7.21, -4.5, 2.36, 28.69, 10.0, 14.87, 2.14, -2.79, -0.01, 352.06, -72.56, 35.56
1581431506.121, 1, -6.01, -3.51, 2.15, 38.25, 18.69, 26.81, 3.37, -1.91, -0.2, 352.19, -73.06, 34.19
1581431506.121, 1, -6.26, -2.79, 2.0, 37.0, 25.44, 31.87, 3.15, -1.31, -0.29, 352.19, -73.81, 32.63
1581431506.121, 1, -7.93, -1.93, 1.79, 33.31, 8.5, 29.94, 1.51, -0.59, -0.47, 352.13, -74.37, 30.69
1581431506.163, 1, -9.1, -1.68, 1.98, 32.06, -10.31, 21.44, 0.34, -0.43, -0.32, 352.19, -74.5, 28.44
1581431506.163, 1, -10.1, -1.58, 2.05, 25.06, -18.19, 13.62, -0.98, -0.45, -0.15, 352.25, -74.31, 26.44
1581431506.212, 1, -10.69, -1.77, 2.45, 18.19, -25.0, 13.13, -1.42, -0.82, 0.23, 352.19, -73.94, 24.5
1581431506.212, 1, -10.83, -2.14, 2.83, 5.62, -34.88, 13.62, -1.42, -1.04, 0.32, 352.06, -73.69, 23.56
1581431506.212, 1, -10.59, -2.32, 2.46, 2.69, -29.56, 13.94, -1.2, -1.27, -0.15, 351.62, -73.06, 21.12
1581431506.255, 1, -10.26, -2.07, 2.78, 6.69, -21.44, 15.44, -0.89, -1.07, 0.09, 351.5, -72.94, 20.31
1581431506.255, 1, -9.64, -1.8, 2.87, 6.94, -29.94, 12.31, -0.28, -0.85, 0.09, 351.31, -72.5, 18.81
1581431506.301, 1, -8.66, -1.65, 2.77, 1.75, -34.56, 6.69, 0.65, -0.72, -0.11, 351.12, -71.94, 17.62
1581431506.301, 1, -8.2, -1.58, 2.93, -2.62, -31.31, 0.75, 1.08, -0.66, -0.05, 351.06, -71.37, 17.0
1581431506.348, 1, -8.14, -1.62, 3.07, -3.5, -24.87, -4.06, 1.11, -0.69, 0.0, 351.0, -70.87, 16.75
1581431506.348, 1, -8.69, -1.78, 3.3, -5.69, -23.56, -7.87, 0.54, -0.82, 0.16, 351.06, -70.37, 16.87
1581431506.348, 1, -8.77, -2.01, 3.38, -8.44, -23.31, -9.81, 0.45, -1.03, 0.2, 351.06, -69.94, 17.25
1581431506.400, 1, -8.7, -2.04, 3.32, -9.06, -14.19, -10.56, 0.5, -1.02, 0.09, 351.12, -69.62, 17.69
1581431506.400, 1, -8.56, -1.92, 3.54, -6.31, -8.88, -8.88, 0.62, -0.86, 0.28, 351.19, -69.5, 17.94
1581431506.400, 1, -8.65, -1.59, 3.78, -2.5, -4.87, -8.13, 0.52, -0.51, 0.5, 351.31, -69.37, 18.31
1581431506.443, 1, -8.55, -1.12, 3.6, -0.13, -4.25, -8.13, 0.61, -0.01, 0.31, 351.44, -69.25, 18.62
1581431506.443, 1, -8.48, -1.02, 3.61, -6.06, -5.62, -7.56, 0.67, 0.11, 0.31, 351.5, -69.06, 19.0
1581431506.491, 1, -8.58, -0.97, 3.46, -14.31, -0.5, -9.19, 0.56, 0.2, 0.15, 351.5, -69.0, 19.62
1581431506.491, 1, -8.92, -1.03, 3.69, -15.56, 4.94, -10.56, 0.23, 0.19, 0.4, 351.5, -69.0, 20.5
1581431506.491, 1, -9.1, -1.15, 3.98, -16.19, 3.06, -9.75, 0.0, 0.04, 0.82, 351.44, -68.94, 21.25
1581431506.537, 1, -9.05, -1.25, 3.96, -17.56, -9.69, -6.56, 0.34, 0.07, 0.59, 351.31, -68.69, 21.62
1581431506.537, 1, -8.53, -1.25, 3.85, -17.5, -10.38, -3.37, 0.59, 0.07, 0.54, 351.25, -68.62, 21.81
1581431506.581, 1, -8.46, -1.2, 3.95, -19.69, -5.56, -0.37, 0.66, 0.15, 0.62, 351.0, -68.5, 22.13
1581431506.581, 1, -8.41, -1.44, 3.64, -19.44, -6.62, 1.62, 0.7, -0.06, 0.3, 350.5, -68.31, 22.37
1581431506.635, 1, -8.5, -1.7, 3.92, -21.75, -6.06, 4.25, 0.61, -0.31, 0.57, 350.31, -68.31, 22.44
1581431506.635, 1, -8.93, -1.68, 4.14, -19.37, -5.69, 5.0, 0.17, -0.28, 0.78, 349.94, -68.19, 22.5
1581431506.635, 1, -8.93, -1.1, 4.46, -8.94, -1.0, 3.12, 0.17, 0.29, 1.1, 349.69, -68.19, 22.5
1581431506.680, 1, -9.04, -0.15, 4.81, -7.37, 2.06, 10.81, 0.07, 1.21, 1.46, 349.44, -68.31, 22.31
1581431506.680, 1, -9.43, -0.16, 4.6, -20.81, -12.37, 14.38, -0.89, 0.93, 1.1, 348.94, -68.25, 21.87
1581431506.680, 1, -11.81, -1.25, 4.15, -29.0, -21.37, 11.0, -2.71, 0.09, 0.76, 348.31, -67.94, 21.69
1581431506.724, 1, -12.72, -2.09, 4.46, -31.44, -25.0, -4.75, -3.65, -0.7, 1.01, 348.06, -67.44, 22.13
1581431506.724, 1, -10.24, -3.8, 3.36, -16.75, -18.0, -9.69, -1.2, -2.35, -0.14, 347.94, -67.06, 22.5
1581431506.768, 1, -10.12, -4.76, 4.05, -18.25, -23.12, -8.31, -1.1, -3.28, 0.49, 347.88, -66.81, 22.69
1581431506.768, 1, -9.87, -4.11, 3.96, 1.12, -24.37, -12.88, -0.88, -2.58, 0.33, 348.0, -66.25, 22.81
1581431506.812, 1, -7.87, -2.92, 3.99, 29.75, -10.44, -8.31, 1.07, -1.38, 0.3, 348.44, -65.94, 22.56
1581431506.812, 1, -6.8, -1.37, 4.28, 24.44, 1.12, 6.75, 2.15, 0.11, 0.57, 348.75, -65.94, 21.87
1581431506.812, 1, -7.12, -1.05, 3.34, 7.56, 19.12, 12.25, 1.85, 0.38, -0.32, 348.69, -66.25, 21.37
1581431506.856, 1, -7.67, -1.22, 2.84, -0.13, 27.25, 8.44, 1.32, 0.2, -0.78, 348.62, -66.81, 21.69
1581431506.856, 1, -9.52, -2.42, 1.58, -9.0, 29.06, -5.19, -0.6, -1.2, -2.18, 348.69, -67.25, 22.69
1581431506.900, 1, -9.62, -2.86, 1.36, -6.69, 20.69, -12.75, 0.05, -1.53, -1.78, 348.94, -67.5, 23.69
1581431506.900, 1, -8.6, -3.06, 1.74, -4.69, 8.88, -11.63, 0.46, -1.53, -1.67, 349.0, -67.5, 24.06
1581431506.946, 1, -7.93, -2.98, 2.04, -5.44, -3.12, -8.75, 1.12, -1.41, -1.37, 349.19, -67.31, 24.69
1581431506.946, 1, -8.27, -2.84, 2.46, -6.31, -12.19, -7.25, 0.76, -1.25, -0.97, 349.19, -67.19, 24.81
1581431506.946, 1, -8.81, -2.6, 2.44, -10.31, -11.81, -4.06, 0.21, -0.98, -1.03, 349.12, -66.94, 24.94
1581431506.990, 1, -9.26, -2.69, 2.5, -11.0, -2.87, -0.62, -0.24, -1.05, -0.98, 349.0, -66.81, 25.12
1581431506.990, 1, -9.41, -2.82, 2.67, -7.81, 1.06, 1.75, -0.4, -1.18, -0.8, 348.87, -66.81, 25.25
1581431507.039, 1, -9.22, -2.64, 2.77, -3.5, 6.44, 7.31, -0.06, -0.89, -0.64, 348.69, -67.0, 25.19
1581431507.039, 1, -8.97, -2.38, 2.91, -5.94, 11.0, 11.81, 0.28, -0.56, -0.37, 348.44, -67.25, 25.0
1581431507.039, 1, -8.63, -2.04, 3.04, -6.75, 12.94, 12.44, 0.41, -0.45, -0.36, 348.31, -67.44, 24.94
1581431507.081, 1, -8.7, -1.68, 2.89, -9.06, 16.81, 11.12, 0.37, -0.12, -0.46, 347.81, -68.0, 25.06
1581431507.081, 1, -9.05, -1.43, 2.55, -16.0, 16.62, 6.06, 0.05, 0.12, -0.74, 347.69, -68.12, 25.25
1581431507.132, 1, -9.3, -1.71, 2.36, -19.31, 18.56, 1.12, -0.17, -0.14, -0.86, 347.44, -68.5, 25.88
1581431507.132, 1, -9.37, -2.08, 2.33, -18.06, 17.69, -1.06, -0.23, -0.49, -0.82, 347.25, -68.81, 26.69
